sample_index,sequence_id,category,parameter_group,left,right,cosine
2,phase8_train_0006,temporally_separated,score_output_branch,smooth,total,0.0
2,phase8_train_0006,temporally_separated,score_output_branch,static,guidance,0.0
2,phase8_train_0006,temporally_separated,score_output_branch,static,dynamic_raw,0.0
2,phase8_train_0006,temporally_separated,score_output_branch,static,dynamic_weighted,0.0
2,phase8_train_0006,temporally_separated,score_output_branch,static,score,0.0
2,phase8_train_0006,temporally_separated,score_output_branch,static,total,0.0
2,phase8_train_0006,temporally_separated,score_output_branch,guidance,dynamic_raw,0.0
2,phase8_train_0006,temporally_separated,score_output_branch,guidance,dynamic_weighted,0.0
2,phase8_train_0006,temporally_separated,score_output_branch,guidance,score,0.0
2,phase8_train_0006,temporally_separated,score_output_branch,guidance,total,0.0
2,phase8_train_0006,temporally_separated,score_output_branch,dynamic_raw,dynamic_weighted,0.0
2,phase8_train_0006,temporally_separated,score_output_branch,dynamic_raw,score,0.0
2,phase8_train_0006,temporally_separated,score_output_branch,dynamic_raw,total,0.0
2,phase8_train_0006,temporally_separated,score_output_branch,dynamic_weighted,score,0.0
2,phase8_train_0006,temporally_separated,score_output_branch,dynamic_weighted,total,0.0
2,phase8_train_0006,temporally_separated,score_output_branch,score,total,1.0000001192092896
2,phase8_train_0006,temporally_separated,shared_head_trunk,smooth,static,0.6520639657974243
2,phase8_train_0006,temporally_separated,shared_head_trunk,smooth,guidance,0.4753822088241577
2,phase8_train_0006,temporally_separated,shared_head_trunk,smooth,dynamic_raw,-0.2022799402475357
2,phase8_train_0006,temporally_separated,shared_head_trunk,smooth,dynamic_weighted,-0.20231156051158905
2,phase8_train_0006,temporally_separated,shared_head_trunk,smooth,score,0.05196719616651535
2,phase8_train_0006,temporally_separated,shared_head_trunk,smooth,total,0.6484956741333008
2,phase8_train_0006,temporally_separated,shared_head_trunk,static,guidance,0.5327065587043762
2,phase8_train_0006,temporally_separated,shared_head_trunk,static,dynamic_raw,-0.21563251316547394
2,phase8_train_0006,temporally_separated,shared_head_trunk,static,dynamic_weighted,-0.2156880646944046
2,phase8_train_0006,temporally_separated,shared_head_trunk,static,score,0.013231225311756134
2,phase8_train_0006,temporally_separated,shared_head_trunk,static,total,0.8154118061065674
2,phase8_train_0006,temporally_separated,shared_head_trunk,guidance,dynamic_raw,-0.0006775892106816173
2,phase8_train_0006,temporally_separated,shared_head_trunk,guidance,dynamic_weighted,-0.000694268150255084
2,phase8_train_0006,temporally_separated,shared_head_trunk,guidance,score,-0.0016953739104792476
2,phase8_train_0006,temporally_separated,shared_head_trunk,guidance,total,0.6695394515991211
2,phase8_train_0006,temporally_separated,shared_head_trunk,dynamic_raw,dynamic_weighted,1.0
2,phase8_train_0006,temporally_separated,shared_head_trunk,dynamic_raw,score,-0.06223941221833229
2,phase8_train_0006,temporally_separated,shared_head_trunk,dynamic_raw,total,-0.15577615797519684
2,phase8_train_0006,temporally_separated,shared_head_trunk,dynamic_weighted,score,-0.06224111095070839
2,phase8_train_0006,temporally_separated,shared_head_trunk,dynamic_weighted,total,-0.1558176577091217
2,phase8_train_0006,temporally_separated,shared_head_trunk,score,total,0.5103744864463806
2,phase8_train_0006,temporally_separated,all,smooth,static,0.5823830962181091
2,phase8_train_0006,temporally_separated,all,smooth,guidance,0.3098798096179962
2,phase8_train_0006,temporally_separated,all,smooth,dynamic_raw,-0.366778701543808
2,phase8_train_0006,temporally_separated,all,smooth,dynamic_weighted,-0.3667965531349182
2,phase8_train_0006,temporally_separated,all,smooth,score,-0.044485218822956085
2,phase8_train_0006,temporally_separated,all,smooth,total,0.5997095704078674
2,phase8_train_0006,temporally_separated,all,static,guidance,0.3686846196651459
2,phase8_train_0006,temporally_separated,all,static,dynamic_raw,-0.4163264036178589
2,phase8_train_0006,temporally_separated,all,static,dynamic_weighted,-0.4163503050804138
2,phase8_train_0006,temporally_separated,all,static,score,-0.058107614517211914
2,phase8_train_0006,temporally_separated,all,static,total,0.8679365515708923
2,phase8_train_0006,temporally_separated,all,guidance,dynamic_raw,0.0015501325251534581
2,phase8_train_0006,temporally_separated,all,guidance,dynamic_weighted,0.001547934953123331
2,phase8_train_0006,temporally_separated,all,guidance,score,-0.07805970311164856
2,phase8_train_0006,temporally_separated,all,guidance,total,0.5550917387008667
2,phase8_train_0006,temporally_separated,all,dynamic_raw,dynamic_weighted,0.9999998807907104
2,phase8_train_0006,temporally_separated,all,dynamic_raw,score,-0.030055277049541473
2,phase8_train_0006,temporally_separated,all,dynamic_raw,total,-0.33001798391342163
2,phase8_train_0006,temporally_separated,all,dynamic_weighted,score,-0.03005998209118843
2,phase8_train_0006,temporally_separated,all,dynamic_weighted,total,-0.33004021644592285
2,phase8_train_0006,temporally_separated,all,score,total,0.3503575325012207
3,phase8_train_0005,visible_low_risk,late_mobile,smooth,static,0.6037209630012512
3,phase8_train_0005,visible_low_risk,late_mobile,smooth,guidance,-0.09357494860887527
3,phase8_train_0005,visible_low_risk,late_mobile,smooth,dynamic_raw,-0.18281961977481842
3,phase8_train_0005,visible_low_risk,late_mobile,smooth,dynamic_weighted,-0.182826429605484
3,phase8_train_0005,visible_low_risk,late_mobile,smooth,score,-0.0652473196387291
3,phase8_train_0005,visible_low_risk,late_mobile,smooth,total,0.5272853970527649
3,phase8_train_0005,visible_low_risk,late_mobile,static,guidance,-0.11638755351305008
3,phase8_train_0005,visible_low_risk,late_mobile,static,dynamic_raw,-0.21863773465156555
3,phase8_train_0005,visible_low_risk,late_mobile,static,dynamic_weighted,-0.21856403350830078
3,phase8_train_0005,visible_low_risk,late_mobile,static,score,0.019988246262073517
3,phase8_train_0005,visible_low_risk,late_mobile,static,total,0.8418906927108765
3,phase8_train_0005,visible_low_risk,late_mobile,guidance,dynamic_raw,0.05117419734597206
3,phase8_train_0005,visible_low_risk,late_mobile,guidance,dynamic_weighted,0.05118340253829956
3,phase8_train_0005,visible_low_risk,late_mobile,guidance,score,-0.11658927798271179
3,phase8_train_0005,visible_low_risk,late_mobile,guidance,total,0.2703607976436615
3,phase8_train_0005,visible_low_risk,late_mobile,dynamic_raw,dynamic_weighted,0.9999997019767761
3,phase8_train_0005,visible_low_risk,late_mobile,dynamic_raw,score,-0.028011320158839226
3,phase8_train_0005,visible_low_risk,late_mobile,dynamic_raw,total,-0.1768466830253601
3,phase8_train_0005,visible_low_risk,late_mobile,dynamic_weighted,score,-0.028039341792464256
3,phase8_train_0005,visible_low_risk,late_mobile,dynamic_weighted,total,-0.17679345607757568
3,phase8_train_0005,visible_low_risk,late_mobile,score,total,0.35633420944213867
3,phase8_train_0005,visible_low_risk,output_1x1,smooth,static,0.684924304485321
3,phase8_train_0005,visible_low_risk,output_1x1,smooth,guidance,-0.021621037274599075
3,phase8_train_0005,visible_low_risk,output_1x1,smooth,dynamic_raw,-0.08538901060819626
3,phase8_train_0005,visible_low_risk,output_1x1,smooth,dynamic_weighted,-0.08538982272148132
3,phase8_train_0005,visible_low_risk,output_1x1,smooth,score,-0.010627723298966885
3,phase8_train_0005,visible_low_risk,output_1x1,smooth,total,0.6287537813186646
3,phase8_train_0005,visible_low_risk,output_1x1,static,guidance,-0.1709190458059311
3,phase8_train_0005,visible_low_risk,output_1x1,static,dynamic_raw,-0.35305243730545044
3,phase8_train_0005,visible_low_risk,output_1x1,static,dynamic_weighted,-0.35301879048347473
3,phase8_train_0005,visible_low_risk,output_1x1,static,score,-0.02101481892168522
3,phase8_train_0005,visible_low_risk,output_1x1,static,total,0.7795283794403076
3,phase8_train_0005,visible_low_risk,output_1x1,guidance,dynamic_raw,0.005077103618532419
3,phase8_train_0005,visible_low_risk,output_1x1,guidance,dynamic_weighted,0.005059184972196817
3,phase8_train_0005,visible_low_risk,output_1x1,guidance,score,-0.07585202157497406
3,phase8_train_0005,visible_low_risk,output_1x1,guidance,total,0.20270204544067383
3,phase8_train_0005,visible_low_risk,output_1x1,dynamic_raw,dynamic_weighted,1.0
3,phase8_train_0005,visible_low_risk,output_1x1,dynamic_raw,score,-0.06926900148391724
3,phase8_train_0005,visible_low_risk,output_1x1,dynamic_raw,total,-0.30973100662231445
3,phase8_train_0005,visible_low_risk,output_1x1,dynamic_weighted,score,-0.06930264830589294
3,phase8_train_0005,visible_low_risk,output_1x1,dynamic_weighted,total,-0.30972886085510254
3,phase8_train_0005,visible_low_risk,output_1x1,score,total,0.4739421606063843
3,phase8_train_0005,visible_low_risk,trajectory_output_branch,smooth,static,0.8703372478485107
3,phase8_train_0005,visible_low_risk,trajectory_output_branch,smooth,guidance,-0.3216097354888916
3,phase8_train_0005,visible_low_risk,trajectory_output_branch,smooth,dynamic_raw,-0.40293824672698975
3,phase8_train_0005,visible_low_risk,trajectory_output_branch,smooth,dynamic_weighted,-0.40293824672698975
3,phase8_train_0005,visible_low_risk,trajectory_output_branch,smooth,score,0.0
3,phase8_train_0005,visible_low_risk,trajectory_output_branch,smooth,total,0.8765076994895935
3,phase8_train_0005,visible_low_risk,trajectory_output_branch,static,guidance,-0.19738274812698364
3,phase8_train_0005,visible_low_risk,trajectory_output_branch,static,dynamic_raw,-0.6373504996299744
3,phase8_train_0005,visible_low_risk,trajectory_output_branch,static,dynamic_weighted,-0.6373505592346191
3,phase8_train_0005,visible_low_risk,trajectory_output_branch,static,score,0.0
3,phase8_train_0005,visible_low_risk,trajectory_output_branch,static,total,0.9916336536407471
3,phase8_train_0005,visible_low_risk,trajectory_output_branch,guidance,dynamic_raw,0.17082715034484863
3,phase8_train_0005,visible_low_risk,trajectory_output_branch,guidance,dynamic_weighted,0.1708272099494934
3,phase8_train_0005,visible_low_risk,trajectory_output_branch,guidance,score,0.0
3,phase8_train_0005,visible_low_risk,trajectory_output_branch,guidance,total,-0.08674594759941101
3,phase8_train_0005,visible_low_risk,trajectory_output_branch,dynamic_raw,dynamic_weighted,0.9999998807907104
3,phase8_train_0005,visible_low_risk,trajectory_output_branch,dynamic_raw,score,0.0
3,phase8_train_0005,visible_low_risk,trajectory_output_branch,dynamic_raw,total,-0.5988829731941223
3,phase8_train_0005,visible_low_risk,trajectory_output_branch,dynamic_weighted,score,0.0
3,phase8_train_0005,visible_low_risk,trajectory_output_branch,dynamic_weighted,total,-0.5988829731941223
3,phase8_train_0005,visible_low_risk,trajectory_output_branch,score,total,0.0
3,phase8_train_0005,visible_low_risk,score_output_branch,smooth,static,0.0
3,phase8_train_0005,visible_low_risk,score_output_branch,smooth,guidance,0.0
3,phase8_train_0005,visible_low_risk,score_output_branch,smooth,dynamic_raw,0.0
3,phase8_train_0005,visible_low_risk,score_output_branch,smooth,dynamic_weighted,0.0
3,phase8_train_0005,visible_low_risk,score_output_branch,smooth,score,0.0
3,phase8_train_0005,visible_low_risk,score_output_branch,smooth,total,0.0
3,phase8_train_0005,visible_low_risk,score_output_branch,static,guidance,0.0
3,phase8_train_0005,visible_low_risk,score_output_branch,static,dynamic_raw,0.0
3,phase8_train_0005,visible_low_risk,score_output_branch,static,dynamic_weighted,0.0
3,phase8_train_0005,visible_low_risk,score_output_branch,static,score,0.0
3,phase8_train_0005,visible_low_risk,score_output_branch,static,total,0.0
3,phase8_train_0005,visible_low_risk,score_output_branch,guidance,dynamic_raw,0.0
3,phase8_train_0005,visible_low_risk,score_output_branch,guidance,dynamic_weighted,0.0
3,phase8_train_0005,visible_low_risk,score_output_branch,guidance,score,0.0
3,phase8_train_0005,visible_low_risk,score_output_branch,guidance,total,0.0
3,phase8_train_0005,visible_low_risk,score_output_branch,dynamic_raw,dynamic_weighted,0.0
3,phase8_train_0005,visible_low_risk,score_output_branch,dynamic_raw,score,0.0
3,phase8_train_0005,visible_low_risk,score_output_branch,dynamic_raw,total,0.0
3,phase8_train_0005,visible_low_risk,score_output_branch,dynamic_weighted,score,0.0
3,phase8_train_0005,visible_low_risk,score_output_branch,dynamic_weighted,total,0.0
3,phase8_train_0005,visible_low_risk,score_output_branch,score,total,1.0
3,phase8_train_0005,visible_low_risk,shared_head_trunk,smooth,static,0.7762657999992371
3,phase8_train_0005,visible_low_risk,shared_head_trunk,smooth,guidance,-0.07376927882432938
3,phase8_train_0005,visible_low_risk,shared_head_trunk,smooth,dynamic_raw,-0.1606103479862213
3,phase8_train_0005,visible_low_risk,shared_head_trunk,smooth,dynamic_weighted,-0.1606011837720871
3,phase8_train_0005,visible_low_risk,shared_head_trunk,smooth,score,0.0388193242251873
3,phase8_train_0005,visible_low_risk,shared_head_trunk,smooth,total,0.6237605810165405
3,phase8_train_0005,visible_low_risk,shared_head_trunk,static,guidance,-0.18134865164756775
3,phase8_train_0005,visible_low_risk,shared_head_trunk,static,dynamic_raw,-0.33781903982162476
3,phase8_train_0005,visible_low_risk,shared_head_trunk,static,dynamic_weighted,-0.33778196573257446
3,phase8_train_0005,visible_low_risk,shared_head_trunk,static,score,0.022019190713763237
3,phase8_train_0005,visible_low_risk,shared_head_trunk,static,total,0.7081730365753174
3,phase8_train_0005,visible_low_risk,shared_head_trunk,guidance,dynamic_raw,0.06043866649270058
3,phase8_train_0005,visible_low_risk,shared_head_trunk,guidance,dynamic_weighted,0.060433678328990936
3,phase8_train_0005,visible_low_risk,shared_head_trunk,guidance,score,0.04021914303302765
3,phase8_train_0005,visible_low_risk,shared_head_trunk,guidance,total,0.18232010304927826
3,phase8_train_0005,visible_low_risk,shared_head_trunk,dynamic_raw,dynamic_weighted,1.0
3,phase8_train_0005,visible_low_risk,shared_head_trunk,dynamic_raw,score,0.007090826518833637
3,phase8_train_0005,visible_low_risk,shared_head_trunk,dynamic_raw,total,-0.21126486361026764
3,phase8_train_0005,visible_low_risk,shared_head_trunk,dynamic_weighted,score,0.007078217808157206
3,phase8_train_0005,visible_low_risk,shared_head_trunk,dynamic_weighted,total,-0.21124839782714844
3,phase8_train_0005,visible_low_risk,shared_head_trunk,score,total,0.6569644808769226
3,phase8_train_0005,visible_low_risk,all,smooth,static,0.7751555442810059
3,phase8_train_0005,visible_low_risk,all,smooth,guidance,-0.11067648977041245
3,phase8_train_0005,visible_low_risk,all,smooth,dynamic_raw,-0.27308565378189087
3,phase8_train_0005,visible_low_risk,all,smooth,dynamic_weighted,-0.2730993628501892
3,phase8_train_0005,visible_low_risk,all,smooth,score,0.0006089191301725805
3,phase8_train_0005,visible_low_risk,all,smooth,total,0.7067390084266663
3,phase8_train_0005,visible_low_risk,all,static,guidance,-0.14067529141902924
3,phase8_train_0005,visible_low_risk,all,static,dynamic_raw,-0.4518311619758606
3,phase8_train_0005,visible_low_risk,all,static,dynamic_weighted,-0.45182204246520996
3,phase8_train_0005,visible_low_risk,all,static,score,0.008320125751197338
3,phase8_train_0005,visible_low_risk,all,static,total,0.8572569489479065
3,phase8_train_0005,visible_low_risk,all,guidance,dynamic_raw,0.06288081407546997
3,phase8_train_0005,visible_low_risk,all,guidance,dynamic_weighted,0.06288047879934311
3,phase8_train_0005,visible_low_risk,all,guidance,score,-0.03414185345172882
3,phase8_train_0005,visible_low_risk,all,guidance,total,0.15198110044002533
3,phase8_train_0005,visible_low_risk,all,dynamic_raw,dynamic_weighted,0.9999999403953552
3,phase8_train_0005,visible_low_risk,all,dynamic_raw,score,-0.013607182539999485
3,phase8_train_0005,visible_low_risk,all,dynamic_raw,total,-0.37415096163749695
3,phase8_train_0005,visible_low_risk,all,dynamic_weighted,score,-0.013620519079267979
3,phase8_train_0005,visible_low_risk,all,dynamic_weighted,total,-0.37415099143981934
3,phase8_train_0005,visible_low_risk,all,score,total,0.42676690220832825
4,phase8_train_0005,visible_low_risk,late_mobile,smooth,static,0.38401031494140625
4,phase8_train_0005,visible_low_risk,late_mobile,smooth,guidance,0.2669927775859833
4,phase8_train_0005,visible_low_risk,late_mobile,smooth,dynamic_raw,-0.19891244173049927
4,phase8_train_0005,visible_low_risk,late_mobile,smooth,dynamic_weighted,-0.19894522428512573
4,phase8_train_0005,visible_low_risk,late_mobile,smooth,score,-0.09848636388778687
4,phase8_train_0005,visible_low_risk,late_mobile,smooth,total,0.39797472953796387
4,phase8_train_0005,visible_low_risk,late_mobile,static,guidance,0.22597628831863403
4,phase8_train_0005,visible_low_risk,late_mobile,static,dynamic_raw,-0.23184187710285187
4,phase8_train_0005,visible_low_risk,late_mobile,static,dynamic_weighted,-0.23186974227428436
4,phase8_train_0005,visible_low_risk,late_mobile,static,score,0.046435896307229996
4,phase8_train_0005,visible_low_risk,late_mobile,static,total,0.7615954279899597
4,phase8_train_0005,visible_low_risk,late_mobile,guidance,dynamic_raw,-0.05148361250758171
4,phase8_train_0005,visible_low_risk,late_mobile,guidance,dynamic_weighted,-0.051529411226511
4,phase8_train_0005,visible_low_risk,late_mobile,guidance,score,0.06838291138410568
4,phase8_train_0005,visible_low_risk,late_mobile,guidance,total,0.5875204801559448
4,phase8_train_0005,visible_low_risk,late_mobile,dynamic_raw,dynamic_weighted,0.9999998211860657
4,phase8_train_0005,visible_low_risk,late_mobile,dynamic_raw,score,0.10129179805517197
4,phase8_train_0005,visible_low_risk,late_mobile,dynamic_raw,total,-0.1032426729798317
4,phase8_train_0005,visible_low_risk,late_mobile,dynamic_weighted,score,0.10124238580465317
4,phase8_train_0005,visible_low_risk,late_mobile,dynamic_weighted,total,-0.10330543667078018
4,phase8_train_0005,visible_low_risk,late_mobile,score,total,0.5364214181900024
4,phase8_train_0005,visible_low_risk,output_1x1,smooth,static,0.41392970085144043
4,phase8_train_0005,visible_low_risk,output_1x1,smooth,guidance,0.305135577917099
4,phase8_train_0005,visible_low_risk,output_1x1,smooth,dynamic_raw,-0.359891802072525
4,phase8_train_0005,visible_low_risk,output_1x1,smooth,dynamic_weighted,-0.3598563075065613
4,phase8_train_0005,visible_low_risk,output_1x1,smooth,score,-0.07560690492391586
4,phase8_train_0005,visible_low_risk,output_1x1,smooth,total,0.4256787896156311
4,phase8_train_0005,visible_low_risk,output_1x1,static,guidance,0.2740350663661957
4,phase8_train_0005,visible_low_risk,output_1x1,static,dynamic_raw,-0.29743048548698425
4,phase8_train_0005,visible_low_risk,output_1x1,static,dynamic_weighted,-0.29751065373420715
4,phase8_train_0005,visible_low_risk,output_1x1,static,score,-0.025230729952454567
4,phase8_train_0005,visible_low_risk,output_1x1,static,total,0.7294483780860901
4,phase8_train_0005,visible_low_risk,output_1x1,guidance,dynamic_raw,-0.13249489665031433
4,phase8_train_0005,visible_low_risk,output_1x1,guidance,dynamic_weighted,-0.13252660632133484
4,phase8_train_0005,visible_low_risk,output_1x1,guidance,score,0.06343496590852737
4,phase8_train_0005,visible_low_risk,output_1x1,guidance,total,0.6122457385063171
4,phase8_train_0005,visible_low_risk,output_1x1,dynamic_raw,dynamic_weighted,0.9999997615814209
4,phase8_train_0005,visible_low_risk,output_1x1,dynamic_raw,score,0.03550621494650841
4,phase8_train_0005,visible_low_risk,output_1x1,dynamic_raw,total,-0.21880310773849487
4,phase8_train_0005,visible_low_risk,output_1x1,dynamic_weighted,score,0.03548875451087952
4,phase8_train_0005,visible_low_risk,output_1x1,dynamic_weighted,total,-0.21886879205703735
4,phase8_train_0005,visible_low_risk,output_1x1,score,total,0.5357694029808044
4,phase8_train_0005,visible_low_risk,trajectory_output_branch,smooth,static,0.7610673904418945
4,phase8_train_0005,visible_low_risk,trajectory_output_branch,smooth,guidance,-0.016284415498375893
4,phase8_train_0005,visible_low_risk,trajectory_output_branch,smooth,dynamic_raw,-0.7483491897583008
4,phase8_train_0005,visible_low_risk,trajectory_output_branch,smooth,dynamic_weighted,-0.7483493089675903
4,phase8_train_0005,visible_low_risk,trajectory_output_branch,smooth,score,0.0
4,phase8_train_0005,visible_low_risk,trajectory_output_branch,smooth,total,0.8029176592826843
4,phase8_train_0005,visible_low_risk,trajectory_output_branch,static,guidance,0.0030074347741901875
4,phase8_train_0005,visible_low_risk,trajectory_output_branch,static,dynamic_raw,-0.7931128144264221
4,phase8_train_0005,visible_low_risk,trajectory_output_branch,static,dynamic_weighted,-0.7931128144264221
4,phase8_train_0005,visible_low_risk,trajectory_output_branch,static,score,0.0
4,phase8_train_0005,visible_low_risk,trajectory_output_branch,static,total,0.9851201176643372
4,phase8_train_0005,visible_low_risk,trajectory_output_branch,guidance,dynamic_raw,0.04474718123674393
4,phase8_train_0005,visible_low_risk,trajectory_output_branch,guidance,dynamic_weighted,0.04474720358848572
4,phase8_train_0005,visible_low_risk,trajectory_output_branch,guidance,score,0.0
4,phase8_train_0005,visible_low_risk,trajectory_output_branch,guidance,total,0.1489786058664322
4,phase8_train_0005,visible_low_risk,trajectory_output_branch,dynamic_raw,dynamic_weighted,1.0000001192092896
4,phase8_train_0005,visible_low_risk,trajectory_output_branch,dynamic_raw,score,0.0
4,phase8_train_0005,visible_low_risk,trajectory_output_branch,dynamic_raw,total,-0.7776796221733093
4,phase8_train_0005,visible_low_risk,trajectory_output_branch,dynamic_weighted,score,0.0
4,phase8_train_0005,visible_low_risk,trajectory_output_branch,dynamic_weighted,total,-0.7776797413825989
4,phase8_train_0005,visible_low_risk,trajectory_output_branch,score,total,0.0
4,phase8_train_0005,visible_low_risk,score_output_branch,smooth,static,0.0
4,phase8_train_0005,visible_low_risk,score_output_branch,smooth,guidance,0.0
4,phase8_train_0005,visible_low_risk,score_output_branch,smooth,dynamic_raw,0.0
4,phase8_train_0005,visible_low_risk,score_output_branch,smooth,dynamic_weighted,0.0
4,phase8_train_0005,visible_low_risk,score_output_branch,smooth,score,0.0
4,phase8_train_0005,visible_low_risk,score_output_branch,smooth,total,0.0
4,phase8_train_0005,visible_low_risk,score_output_branch,static,guidance,0.0
4,phase8_train_0005,visible_low_risk,score_output_branch,static,dynamic_raw,0.0
4,phase8_train_0005,visible_low_risk,score_output_branch,static,dynamic_weighted,0.0
4,phase8_train_0005,visible_low_risk,score_output_branch,static,score,0.0
4,phase8_train_0005,visible_low_risk,score_output_branch,static,total,0.0
4,phase8_train_0005,visible_low_risk,score_output_branch,guidance,dynamic_raw,0.0
4,phase8_train_0005,visible_low_risk,score_output_branch,guidance,dynamic_weighted,0.0
4,phase8_train_0005,visible_low_risk,score_output_branch,guidance,score,0.0
4,phase8_train_0005,visible_low_risk,score_output_branch,guidance,total,0.0
4,phase8_train_0005,visible_low_risk,score_output_branch,dynamic_raw,dynamic_weighted,0.0
4,phase8_train_0005,visible_low_risk,score_output_branch,dynamic_raw,score,0.0
4,phase8_train_0005,visible_low_risk,score_output_branch,dynamic_raw,total,0.0
4,phase8_train_0005,visible_low_risk,score_output_branch,dynamic_weighted,score,0.0
4,phase8_train_0005,visible_low_risk,score_output_branch,dynamic_weighted,total,0.0
4,phase8_train_0005,visible_low_risk,score_output_branch,score,total,1.0
4,phase8_train_0005,visible_low_risk,shared_head_trunk,smooth,static,0.6424358487129211
4,phase8_train_0005,visible_low_risk,shared_head_trunk,smooth,guidance,0.5403674244880676
4,phase8_train_0005,visible_low_risk,shared_head_trunk,smooth,dynamic_raw,-0.5128635168075562
4,phase8_train_0005,visible_low_risk,shared_head_trunk,smooth,dynamic_weighted,-0.512840747833252
4,phase8_train_0005,visible_low_risk,shared_head_trunk,smooth,score,0.019697317853569984
4,phase8_train_0005,visible_low_risk,shared_head_trunk,smooth,total,0.613606333732605
4,phase8_train_0005,visible_low_risk,shared_head_trunk,static,guidance,0.45283618569374084
4,phase8_train_0005,visible_low_risk,shared_head_trunk,static,dynamic_raw,-0.5190981030464172
4,phase8_train_0005,visible_low_risk,shared_head_trunk,static,dynamic_weighted,-0.5190885066986084
4,phase8_train_0005,visible_low_risk,shared_head_trunk,static,score,0.02484758198261261
4,phase8_train_0005,visible_low_risk,shared_head_trunk,static,total,0.7121544480323792
4,phase8_train_0005,visible_low_risk,shared_head_trunk,guidance,dynamic_raw,-0.14434735476970673
4,phase8_train_0005,visible_low_risk,shared_head_trunk,guidance,dynamic_weighted,-0.14437463879585266
4,phase8_train_0005,visible_low_risk,shared_head_trunk,guidance,score,0.11036677658557892
4,phase8_train_0005,visible_low_risk,shared_head_trunk,guidance,total,0.7261458039283752
4,phase8_train_0005,visible_low_risk,shared_head_trunk,dynamic_raw,dynamic_weighted,1.0
4,phase8_train_0005,visible_low_risk,shared_head_trunk,dynamic_raw,score,-0.022200286388397217
4,phase8_train_0005,visible_low_risk,shared_head_trunk,dynamic_raw,total,-0.33666953444480896
4,phase8_train_0005,visible_low_risk,shared_head_trunk,dynamic_weighted,score,-0.022205105051398277
4,phase8_train_0005,visible_low_risk,shared_head_trunk,dynamic_weighted,total,-0.33667659759521484
4,phase8_train_0005,visible_low_risk,shared_head_trunk,score,total,0.5971295833587646
4,phase8_train_0005,visible_low_risk,all,smooth,static,0.6112480759620667
4,phase8_train_0005,visible_low_risk,all,smooth,guidance,0.2921062111854553
4,phase8_train_0005,visible_low_risk,all,smooth,dynamic_raw,-0.5357669591903687
4,phase8_train_0005,visible_low_risk,all,smooth,dynamic_weighted,-0.5357640385627747
4,phase8_train_0005,visible_low_risk,all,smooth,score,-0.029420306906104088
4,phase8_train_0005,visible_low_risk,all,smooth,total,0.5900189280509949
4,phase8_train_0005,visible_low_risk,all,static,guidance,0.22631821036338806
4,phase8_train_0005,visible_low_risk,all,static,dynamic_raw,-0.5736550688743591
4,phase8_train_0005,visible_low_risk,all,static,dynamic_weighted,-0.5736650228500366
4,phase8_train_0005,visible_low_risk,all,static,score,0.015014388598501682
4,phase8_train_0005,visible_low_risk,all,static,total,0.7964311242103577
4,phase8_train_0005,visible_low_risk,all,guidance,dynamic_raw,-0.06575014442205429
4,phase8_train_0005,visible_low_risk,all,guidance,dynamic_weighted,-0.06577599048614502
4,phase8_train_0005,visible_low_risk,all,guidance,score,0.084734708070755
4,phase8_train_0005,visible_low_risk,all,guidance,total,0.5661909580230713
4,phase8_train_0005,visible_low_risk,all,dynamic_raw,dynamic_weighted,0.9999998807907104
4,phase8_train_0005,visible_low_risk,all,dynamic_raw,score,0.02275087498128414
4,phase8_train_0005,visible_low_risk,all,dynamic_raw,total,-0.418437659740448
4,phase8_train_0005,visible_low_risk,all,dynamic_weighted,score,0.022734949365258217
4,phase8_train_0005,visible_low_risk,all,dynamic_weighted,total,-0.41846001148223877
4,phase8_train_0005,visible_low_risk,all,score,total,0.4918768107891083
5,phase8_train_0002,visible_high_risk,late_mobile,smooth,static,0.36776649951934814
5,phase8_train_0002,visible_high_risk,late_mobile,smooth,guidance,0.34723302721977234
5,phase8_train_0002,visible_high_risk,late_mobile,smooth,dynamic_raw,-0.3341367840766907
5,phase8_train_0002,visible_high_risk,late_mobile,smooth,dynamic_weighted,-0.334097295999527
5,phase8_train_0002,visible_high_risk,late_mobile,smooth,score,-0.06790775060653687
5,phase8_train_0002,visible_high_risk,late_mobile,smooth,total,0.43736693263053894
5,phase8_train_0002,visible_high_risk,late_mobile,static,guidance,0.20181863009929657
5,phase8_train_0002,visible_high_risk,late_mobile,static,dynamic_raw,-0.33366215229034424
5,phase8_train_0002,visible_high_risk,late_mobile,static,dynamic_weighted,-0.3336779475212097
5,phase8_train_0002,visible_high_risk,late_mobile,static,score,0.003155672689899802
5,phase8_train_0002,visible_high_risk,late_mobile,static,total,0.779550313949585
5,phase8_train_0002,visible_high_risk,late_mobile,guidance,dynamic_raw,-0.028283704072237015
5,phase8_train_0002,visible_high_risk,late_mobile,guidance,dynamic_weighted,-0.028271082788705826
5,phase8_train_0002,visible_high_risk,late_mobile,guidance,score,0.02722872793674469
5,phase8_train_0002,visible_high_risk,late_mobile,guidance,total,0.5151124000549316
5,phase8_train_0002,visible_high_risk,late_mobile,dynamic_raw,dynamic_weighted,0.9999998807907104
5,phase8_train_0002,visible_high_risk,late_mobile,dynamic_raw,score,0.01733904890716076
5,phase8_train_0002,visible_high_risk,late_mobile,dynamic_raw,total,-0.2296135127544403
5,phase8_train_0002,visible_high_risk,late_mobile,dynamic_weighted,score,0.01729586534202099
